country,pi,u_icer,ll_icer,ul_icer
Mozambique,0.395,160.90214463753261,123.17784933697988,198.62643993808535
Mozambique,0.396,160.49582609046814,122.86679416188645,198.12485801904984
Mozambique,0.397,160.09155448822514,122.557306015383,197.62580296106728
Mozambique,0.398,159.6893144015713,122.24937308569608,197.1292557174465
Mozambique,0.399,159.28909055595332,121.94298367946627,196.63519743244038
Mozambique,0.4,158.89086782956346,121.63812622026762,196.1436094388593
Tanzania,0.005,11051.319372013346,4095.235223018012,18007.40352100868
Tanzania,0.006,9209.432810011122,3412.696019181676,15006.169600840567
Tanzania,0.007,7893.799551438104,2925.1680164414365,12862.431086434772
Tanzania,0.008,6907.074607508341,2559.522014386258,11254.627200630424
Tanzania,0.009000000000000001,6139.621873340747,2275.1306794544507,10004.113067227043
Tanzania,0.01,5525.659686006673,2047.617611509006,9003.70176050434
Tanzania,0.011,5023.326987278794,1861.4705559172794,8185.183418640308
Tanzania,0.012,4604.716405005561,1706.348009590838,7503.0848004202835
Tanzania,0.013000000000000001,4250.507450774363,1575.090470391543,6925.924431157183
Tanzania,0.014000000000000002,3946.8997757190514,1462.5840082207187,6431.215543217384
Tanzania,0.015,3683.773124004449,1365.078407672671,6002.467840336227
Tanzania,0.016,3453.5373037541704,1279.761007193129,5627.313600315212
Tanzania,0.017,3250.38805059216,1204.480947946474,5296.2951532378465
Tanzania,0.018000000000000002,3069.8109366703734,1137.5653397272254,5002.056533613521
Tanzania,0.019,2908.241940003512,1077.693479741582,4738.790400265441
Tanzania,0.02,2762.8298430033365,1023.808805754503,4501.85088025217
Tanzania,0.021,2631.2665171460344,975.0560054804789,4287.47702881159
Tanzania,0.022000000000000002,2511.6634936393966,930.7352779586392,4092.591709320154
Tanzania,0.023000000000000003,2402.460733046379,890.2685267430454,3914.652939349713
Tanzania,0.024,2302.3582025027804,853.174004795419,3751.5424002101417
Tanzania,0.025,2210.263874402669,819.0470446036022,3601.4807042017355
Tanzania,0.026000000000000002,2125.2537253871815,787.5452351957715,3462.9622155785914
Tanzania,0.027,2046.540624446916,758.3768931514837,3334.704355742348
Tanzania,0.028,1973.449887859526,731.2920041103591,3215.607771608693
Tanzania,0.029,1905.399891726439,706.0750384513813,3104.7247450014966
Tanzania,0.030000000000000002,1841.886562002224,682.5392038363352,3001.233920168113
Tanzania,0.031000000000000003,1782.470866453765,660.5218101641951,2904.4199227433346
Tanzania,0.032,1726.7686518770852,639.8805035965645,2813.656800157606
Tanzania,0.033,1674.4423290929312,620.4901853057595,2728.394472880103
Tanzania,0.034,1625.19402529608,602.240473973237,2648.1475766189233
Tanzania,0.034999999999999996,1578.7599102876209,585.0336032882873,2572.4862172869543
Tanzania,0.036,1534.905468335187,568.7826698636127,2501.028266806761
Tanzania,0.037,1493.4215367585603,553.4101652727045,2433.432908244416
Tanzania,0.038,1454.120970001756,538.846739870791,2369.3952001327207
Tanzania,0.039,1416.8358169247879,525.030156797181,2308.6414770523947
Tanzania,0.04,1381.4149215016682,511.9044028772515,2250.925440126085
Tanzania,0.041,1347.7218746357737,499.4189296363428,2196.0248196352045
Tanzania,0.041999999999999996,1315.6332585730174,487.52800274023946,2143.7385144057953
Tanzania,0.043,1285.0371362806216,476.19014221139673,2093.8841303498466
Tanzania,0.044,1255.8317468196985,465.36763897931985,2046.295854660077
Tanzania,0.045,1227.9243746681495,455.02613589089026,2000.822613445409
Tanzania,0.046,1201.2303665231898,445.1342633715228,1957.3264696748568
Tanzania,0.047,1175.672273618441,435.6633215976608,1915.6812256392213
Tanzania,0.048,1151.1791012513902,426.5870023977095,1875.7712001050709
Tanzania,0.048999999999999995,1127.6856502054436,417.88114520591967,1837.4901552049676
Tanzania,0.049999999999999996,1105.1319372013347,409.5235223018012,1800.7403521008682
Tanzania,0.051,1083.4626835307201,401.4936493154912,1765.431717745949
Tanzania,0.052,1062.626862693591,393.77261759788587,1731.481107789296
Tanzania,0.053,1042.577299246542,386.34294556773693,1698.811652925347
Tanzania,0.054,1023.270312223458,379.18844657574186,1667.352177871174
Tanzania,0.055,1004.6653974557587,372.2941111834556,1637.0366837280617
Tanzania,0.056,986.724943929763,365.64600205517957,1607.8038858043465
Tanzania,0.057,969.4139800011707,359.23115991386067,1579.5968000884807
Tanzania,0.057999999999999996,952.6999458632196,353.03751922569063,1552.3623725007485
Tanzania,0.059,936.5524891536735,347.05383245915357,1526.0511458481933
Tanzania,0.06,920.9432810011123,341.2696019181677,1500.6169600840567
Tanzania,0.061,905.8458501650284,335.67501828016486,1476.016682049892
Tanzania,0.062,891.2354332268827,330.2609050820977,1452.2099613716678
Tanzania,0.063,877.0888390486782,325.018668493493,1429.1590096038635
Tanzania,0.064,863.3843259385426,319.94025179828225,1406.828400078803
Tanzania,0.065,850.1014901548727,315.01809407830865,1385.1848862314368
Tanzania,0.066,837.2211645464656,310.24509265287975,1364.1972364400515
Tanzania,0.067,824.7253262696526,305.61456888194107,1343.836083657364
Tanzania,0.068,812.59701264804,301.1202369866185,1324.0737883094616
Tanzania,0.069,800.8202443487932,296.75617558101527,1304.884313116571
Tanzania,0.07,789.3799551438103,292.5168016441436,1286.2431086434772
Tanzania,0.07100000000000001,778.2619276065735,288.3968466914093,1268.1270085217377
Tanzania,0.07200000000000001,767.4527341675933,284.39133493180634,1250.5141334033804
Tanzania,0.07300000000000001,756.9396830146126,280.4955632204117,1233.3838028088135
Tanzania,0.07400000000000001,746.71076837928,276.7050826363522,1216.7164541222078
Tanzania,0.07500000000000001,736.7546248008896,273.01568153453417,1200.493568067245
Tanzania,0.07600000000000001,727.0604850008779,269.42336993539544,1184.6976000663603
Tanzania,0.07700000000000001,717.6181410398275,265.9243651310397,1169.3119169486154
Tanzania,0.078,708.4179084623939,262.5150783985905,1154.3207385261974
Tanzania,0.079,699.4505931654016,259.19210272265906,1139.7090836081443
Tanzania,0.08,690.7074607508341,255.95220143862576,1125.4627200630425
Tanzania,0.081,682.1802081489719,252.79229771716126,1111.5681185807825
Tanzania,0.082,673.8609373178869,249.7094648181714,1098.0124098176022
Tanzania,0.083,665.7421308441774,246.7009170492778,1084.7833446390769
Tanzania,0.084,657.8166292865086,243.76400137011973,1071.8692572028974
Tanzania,0.085,650.0776101184321,240.89618958929486,1059.2590306475693
Tanzania,0.08600000000000001,642.5185681403108,238.09507110569837,1046.9420651749233
Tanzania,0.08700000000000001,635.1332972421462,235.35834615046042,1034.908248333832
Tanzania,0.08800000000000001,627.9158734098492,232.6838194896598,1023.1479273300386
Tanzania,0.08900000000000001,620.8606388771541,230.06939455157357,1011.6518832027346
Tanzania,0.09000000000000001,613.9621873340748,227.51306794544524,1000.4113067227042
Tanzania,0.09100000000000001,607.2153501106234,225.012924341649,989.4177758795977
Tanzania,0.09200000000000001,600.6151832615948,222.56713168576135,978.6632348374283
Tanzania,0.093,594.1569554845885,220.1739367213985,968.1399742477785
Tanzania,0.094,587.8361368092205,217.8316607988304,957.8406128196107
Tanzania,0.095,581.6483880007023,215.5386959483164,947.7580800530882
Tanzania,0.096,575.5895506256951,213.29350119885476,937.8856000525354
Tanzania,0.097,569.6556377326467,211.09459912463979,928.2166763406536
Tanzania,0.098,563.8428251027217,208.94057260295978,918.7450776024837
Tanzania,0.099,558.147443030977,206.83006176858646,909.4648242933675
Tanzania,0.1,552.5659686006672,204.76176115090055,900.3701760504339
Tanzania,0.101,547.0950184165023,202.7344169810898,891.4556198519148
Tanzania,0.10200000000000001,541.73134176536,200.74682465774555,882.7158588729744
Tanzania,0.10300000000000001,536.471814175405,198.79782636009764,874.1458019907125
Tanzania,0.10400000000000001,531.3134313467954,196.88630879894288,865.7405538946479
Tanzania,0.10500000000000001,526.2533034292069,195.01120109609576,857.495405762318
Tanzania,0.10600000000000001,521.288649623271,193.17147278386852,849.4058264626735
Tanzania,0.10700000000000001,516.4167930847357,191.3661319167295,841.4674542527418
Tanzania,0.10800000000000001,511.635156111729,189.59422328787093,833.676088935587
Tanzania,0.10900000000000001,506.94125559694237,187.85482674394547,826.0276844499392
Tanzania,0.11,502.33269872787935,186.1470555917278,818.5183418640308
Tanzania,0.111,497.8071789195201,184.47005509090144,811.1443027481387
Tanzania,0.112,493.3624719648815,182.82300102758978,803.9019429021732
Tanzania,0.113,488.99643238997106,181.20509836362885,796.7877664163133
Tanzania,0.114,484.70699000058534,179.61557995693033,789.7984000442403
Tanzania,0.115,480.4921466092759,178.05370534860924,782.9305878699425
Tanzania,0.116,476.3499729316097,176.51875961284532,776.1811862503741
Tanzania,0.117,472.27860564159596,175.01005226572704,769.5471590174649
Tanzania,0.11800000000000001,468.27624457683663,173.52691622957673,763.0255729240965
Tanzania,0.11900000000000001,464.3411500845943,172.06870684949627,756.6135933196923
Tanzania,0.12000000000000001,460.471640500556,170.6348009590838,750.3084800420282
Tanzania,0.12100000000000001,456.66608975261755,169.2245959924798,744.1075835127554
Tanzania,0.12200000000000001,452.9229250825141,167.83750914008237,738.0083410249458
Tanzania,0.12300000000000001,449.2406248785912,166.47297654544758,732.0082732117348
Tanzania,0.12400000000000001,445.61771661344125,165.13045254104878,726.1049806858337
Tanzania,0.125,442.05277488053383,163.8094089207205,720.2961408403471
Tanzania,0.126,438.5444195243391,162.5093342467465,714.5795048019318
Tanzania,0.127,435.09131385879317,161.2297331896856,708.9528945279008
Tanzania,0.128,431.6921629692713,159.97012589914112,703.4142000394015
Tanzania,0.129,428.34571209354056,158.7300474037989,697.9613767832823
Tanzania,0.13,425.0507450774364,157.50904703915432,692.5924431157184
Tanzania,0.131,421.8060829012727,156.30668790145086,687.3054779010945
Tanzania,0.132,418.6105822732328,155.12254632643987,682.0986182200257
Tanzania,0.133,415.46313428621596,153.95621139165456,676.9700571807773
Tanzania,0.134,412.3626631348263,152.80728444097053,671.918041828682
Tanzania,0.135,409.3081248893831,151.67537863029668,666.9408711484696
Tanzania,0.136,406.29850632402,150.56011849330926,662.0368941547308
Tanzania,0.137,403.33282379610745,149.46113952620476,657.2045080660101
Tanzania,0.138,400.4101221743966,148.37808779050764,652.4421565582855
Tanzania,0.139,397.52947381342966,147.31061953302202,647.7483280938372
Tanzania,0.14,394.68997757190516,146.2584008220718,643.1215543217386
Tanzania,0.14100000000000001,391.89075787281365,145.22110719922026,638.5604085464071
Tanzania,0.14200000000000002,389.13096380328676,144.19842334570464,634.0635042608689
Tanzania,0.14300000000000002,386.4097682522148,143.19004276286753,629.6294937415621
Tanzania,0.14400000000000002,383.7263670837967,142.19566746590317,625.2570667016902
Tanzania,0.14500000000000002,381.0799783452877,141.21500769027625,620.9449490002992
Tanzania,0.14600000000000002,378.4698415073063,140.24778161020586,616.6919014044067
Tanzania,0.14700000000000002,375.89521673514776,139.29371506863987,612.4967184016557
Tanzania,0.14800000000000002,373.35538418964,138.3525413181761,608.3582270611039
Tanzania,0.14900000000000002,370.84964335615246,137.42400077241646,604.2752859398885
Tanzania,0.15,368.37731240044485,136.5078407672671,600.2467840336226
Tanzania,0.151,365.93772755011076,135.60381533172222,596.2716397684993
Tanzania,0.152,363.530242500439,134.71168496769775,592.3488000331802
Tanzania,0.153,361.1542278435734,133.83121643849714,588.4772392486497
Tanzania,0.154,358.80907051991386,132.9621825655199,584.6559584743078
Tanzania,0.155,356.49417329075305,132.1043620328391,580.8839845486671
Tanzania,0.156,354.20895423119697,131.25753919929525,577.1603692630987
Tanzania,0.157,351.95284624246324,130.42150391777108,573.4841885671553
Tanzania,0.158,349.7252965827008,129.59605136132953,569.8545418040721
Tanzania,0.159,347.525766415514,128.78098185591233,566.2705509751156
Tanzania,0.16,345.35373037541706,127.97610071931288,562.7313600315213
Tanzania,0.161,343.20867614948276,127.18121810614943,559.236134192816
Tanzania,0.162,341.09010407448596,126.39614885858063,555.7840592903913
Tanzania,0.163,338.9975267488756,125.62071236251569,552.3743411352355
Tanzania,0.164,336.9304686589434,124.8547324090857,549.0062049088011
Tanzania,0.165,334.8884658185862,124.0980370611519,545.6788945760205
Tanzania,0.166,332.8710654220887,123.3504585246389,542.3916723195384
Tanzania,0.167,330.8778255093816,122.61183302449137,539.1438179942718
Tanzania,0.168,328.9083146432543,121.88200068505986,535.9346286014487
Tanzania,0.169,326.962111598028,121.16080541473414,532.7634177813219
Tanzania,0.17,325.03880505921603,120.44809479464743,529.6295153237846
Tanzania,0.171,323.13799333372356,119.74371997128694,526.5322666961601
Tanzania,0.17200000000000001,321.2592840701554,119.04753555284918,523.4710325874617
Tanzania,0.17300000000000001,319.402293988825,118.35939950919112,520.4451884684589
Tanzania,0.17400000000000002,317.5666486210731,117.67917307523021,517.454124166916
Tanzania,0.17500000000000002,315.7519820575241,117.00672065765752,514.4972434573907
Tanzania,0.17600000000000002,313.9579367049246,116.3419097448299,511.5739636650193
Tanzania,0.17700000000000002,312.1841630512244,115.68461081971785,508.683715282731
Tanzania,0.17800000000000002,310.43031943857704,115.03469727578678,505.8259416013673
Tanzania,0.17900000000000002,308.6960718439482,114.39204533569864,503.0000983521977
Tanzania,0.18000000000000002,306.9810936670374,113.75653397272262,500.2056533613521
Tanzania,0.181,305.28506552523055,113.12804483475168,497.4420862157094
Tanzania,0.182,303.60767505531174,112.50646217082456,494.70888793979896
Tanzania,0.183,301.9486167216761,111.891672760055,492.0055606832972
Tanzania,0.184,300.30759163079745,111.2835658428807,489.3316174187142
Tanzania,0.185,298.68430735171205,110.68203305454085,486.68658164888325
Tanzania,0.186,297.07847774229424,110.08696836069925,484.06998712388923
Tanzania,0.187,295.4898227811055,109.49826799513397,481.481377567077
Tanzania,0.188,293.91806840461027,108.9158303994152,478.92030640980533
Tanzania,0.189,292.3629463495594,108.33955616449771,476.38633653462114
Tanzania,0.19,290.82419400035116,107.7693479741582,473.8790400265441
Tanzania,0.191,289.3015542411871,107.20511055020975,471.39799793216446
Tanzania,0.192,287.79477531284755,106.64675059942738,468.9428000262677
Tanzania,0.193,286.30361067392084,106.09417676212468,466.513044585717
Tanzania,0.194,284.82781886632335,105.54729956231989,464.1083381703268
Tanzania,0.195,283.36716338495756,105.00603135943618,461.72829541047895
Tanzania,0.196,281.92141255136085,104.47028630147989,459.37253880124183
Tanzania,0.197,280.49033939120164,103.93998027964497,457.04069850275835
Tanzania,0.198,279.0737215154885,103.41503088429323,454.73241214668377
Tanzania,0.199,277.67134100536043,102.89535736226162,452.44732464845924
Tanzania,0.2,276.2829843003336,102.38088057545028,450.18508802521694
Tanzania,0.201,274.9084420898842,101.87152296064707,447.9453612191213
Tanzania,0.202,273.54750920825114,101.3672084905449,445.7278099259574
Tanzania,0.203,272.1999845323484,100.86786263591162,443.53210642878526
Tanzania,0.20400000000000001,270.86567088268,100.37341232887277,441.3579294364872
Tanzania,0.20500000000000002,269.54437492715476,99.8837859272686,439.2049639270409
Tanzania,0.20600000000000002,268.2359070877025,99.39891318004882,437.07290099535624
Tanzania,0.20700000000000002,266.9400814495977,98.91872519367178,434.9614377055236
Tanzania,0.20800000000000002,265.6567156733977,98.44315439947144,432.87027694732393
Tanzania,0.20900000000000002,264.38563090941017,97.972134521962,430.79912729685833
Tanzania,0.21000000000000002,263.12665171460344,97.50560054804788,428.747702881159
Tanzania,0.21100000000000002,261.8796059718802,97.0434886971093,426.7157232466511
Tanzania,0.21200000000000002,260.6443248116355,96.58573639193426,424.70291323133677
Tanzania,0.21300000000000002,259.4206425355245,96.13228223046977,422.7090028405793
Tanzania,0.214,258.2083965423679,95.68306595836478,420.73372712637104
Tanzania,0.215,257.0074272561243,95.2380284422793,418.7768260699693
Tanzania,0.216,255.8175780558645,94.79711164393547,416.8380444677935
Tanzania,0.217,254.63869520768077,94.36025859488507,414.91713182047647
Tanzania,0.218,253.47062779847124,93.92741337197276,413.0138422249697
Tanzania,0.219,252.31322767153756,93.49852107347058,411.12793426960457
Tanzania,0.22,251.16634936393967,93.0735277958639,409.2591709320154
Tanzania,0.221,250.0298500455508,92.65238061126726,407.4073194798343
Tanzania,0.222,248.90358945976004,92.23502754545072,405.57215137406934
Tanzania,0.223,247.78742986577006,91.82141755645767,403.75344217508245
Tanzania,0.224,246.68123598244074,91.41150051379489,401.9509714510866
Tanzania,0.225,245.5848749336299,91.00522717817802,400.16452268908176
Tanzania,0.226,244.49821619498553,90.60254918181442,398.39388320815664
Tanzania,0.227,243.42113154214417,90.2034190092073,396.638844075081
Tanzania,0.228,242.35349500029267,89.80778997846517,394.89920002212017
Tanzania,0.229,241.2951827950512,89.41561622310067,393.1747493670017
Tanzania,0.23,240.24607330463795,89.02685267430462,391.46529393497127
Tanzania,0.231,239.20604701327588,88.64145504367988,389.7706389828719
Tanzania,0.232,238.17498646580486,88.25937980642266,388.09059312518707
Tanzania,0.233,237.15277622346235,87.88058418493591,386.4249682619888
Tanzania,0.234,236.13930282079798,87.50502613286352,384.77357950873244
Tanzania,0.23500000000000001,235.1344547236882,87.13266431953218,383.13624512784423
Tanzania,0.23600000000000002,234.13812228841832,86.76345811478836,381.51278646204827
Tanzania,0.23700000000000002,233.1501977218005,86.39736757421966,379.9030278693814
Tanzania,0.23800000000000002,232.17057504229714,86.03435342474813,378.30679665984616
Tanzania,0.23900000000000002,231.19915004212018,85.67437705058597,376.7239230336544
Tanzania,0.24000000000000002,230.235820250278,85.3174004795419,375.1542400210141
Tanzania,0.24100000000000002,229.28048489654242,84.96338636966829,373.59758342341655
Tanzania,0.24200000000000002,228.33304487630878,84.6122979962399,372.0537917563777
Tanzania,0.24300000000000002,227.39340271632398,84.26409923905373,370.5227061935942
Tanzania,0.24400000000000002,226.46146254125705,83.91875457004119,369.0041705124729
Tanzania,0.245,225.5371300410887,83.5762290411839,367.4980310409935
Tanzania,0.246,224.62031243929565,83.23648827272379,366.00413660586753
Tanzania,0.247,223.7109184618086,82.89949844166017,364.52233848195704
Tanzania,0.248,222.80885830672068,82.56522627052442,363.05249034291694
Tanzania,0.249,221.91404361472584,82.23363901642594,361.59444821302577
Tanzania,0.25,221.02638744026692,81.90470446036025,360.14807042017355
Tanzania,0.251,220.1458042233734,81.57839089677313,358.7132175499737
Tanzania,0.252,219.27220976216955,81.25466712337325,357.2897524009659
Tanzania,0.253,218.40552118603452,80.93350243118601,355.877539940883
Tanzania,0.254,217.54565692939659,80.6148665948428,354.4764472639504
Tanzania,0.255,216.69253670614404,80.29872986309829,353.0863435491898
Tanzania,0.256,215.84608148463565,79.98506294957056,351.70710001970076
Tanzania,0.257,215.00621346329464,79.6738370236967,350.3385899028926
Tanzania,0.258,214.17285604677028,79.36502370189945,348.98068839164114
Tanzania,0.259,213.34593382265146,79.05859503895778,347.63327260634514
Tanzania,0.26,212.5253725387182,78.75452351957716,346.2962215578592
Tanzania,0.261,211.71109908071543,78.4527820501535,344.9694161112774
Tanzania,0.262,210.90304145063635,78.15334395072543,343.65273895054725
Tanzania,0.263,210.10112874550086,77.85618294711051,342.3460745438912
Tanzania,0.264,209.3052911366164,77.56127316321994,341.04930911001287
Tanzania,0.265,208.5154598493084,77.26858911354739,339.76233058506944
Tanzania,0.266,207.73156714310798,76.97810569582728,338.48502859038865
Tanzania,0.267,206.95354629238474,76.6897981838579,337.21729440091156
Tanzania,0.268,206.18133156741314,76.40364222048527,335.959020914341
Tanzania,0.269,205.41485821586141,76.11961381074369,334.7101026209791
Tanzania,0.27,204.65406244469156,75.83768931514834,333.4704355742348
Tanzania,0.271,203.89888140246023,75.55784544313673,332.23991736178374
Tanzania,0.272,203.14925316201,75.28005924665463,331.0184470773654
Tanzania,0.273,202.40511670354113,75.004308113883,329.80592529319927
Tanzania,0.274,201.66641189805372,74.73056976310238,328.60225403300507
Tanzania,0.275,200.93307949115174,74.45882223669115,327.4073367456123
Tanzania,0.276,200.2050610871983,74.18904389525382,326.2210782791428
Tanzania,0.277,199.48229913381488,73.92121341187746,325.04338485575227
Tanzania,0.278,198.76473690671483,73.65530976651101,323.8741640469186
Tanzania,0.279,198.05231849486282,73.39131224046616,322.71332474925947
Tanzania,0.28,197.34498878595258,73.1292004110359,321.5607771608693
Tanzania,0.281,196.64269345219475,72.86895414622795,320.41643275816153
Tanzania,0.28200000000000003,195.94537893640683,72.61055359961013,319.28020427320354
Tanzania,0.28300000000000003,195.2529924383983,72.3539792052652,318.1520056715314
Tanzania,0.28400000000000003,194.56548190164338,72.09921167285232,317.0317521304344
Tanzania,0.28500000000000003,193.88279600023412,71.84623198277212,315.91936001769614
Tanzania,0.28600000000000003,193.2048841261074,71.59502138143377,314.81474687078105
Tanzania,0.28700000000000003,192.53169637653912,71.34556137662042,313.7178313764578
Tanzania,0.28800000000000003,191.86318354189834,71.09783373295159,312.6285333508451
Tanzania,0.28900000000000003,191.1992970936565,70.8518204674397,311.5467737198733
Tanzania,0.29000000000000004,190.53998917264386,70.60750384513813,310.4724745001496
Tanzania,0.29100000000000004,189.88521257754886,70.36486637487991,309.4055587802178
Tanzania,0.29200000000000004,189.23492075365314,70.12389080510293,308.34595070220337
Tanzania,0.29300000000000004,188.5890677817977,69.88456011976132,307.2935754438341
Tanzania,0.294,187.94760836757393,69.64685753431995,306.2483592008279
Tanzania,0.295,187.31049783073468,69.4107664918307,305.21022916963864
Tanzania,0.296,186.67769209482003,69.17627065908806,304.179113530552
Tanzania,0.297,186.04914767699236,68.94335392286219,303.15494143112255
Tanzania,0.298,185.42482167807628,68.71200038620826,302.1376429699443
Tanzania,0.299,184.80467177279843,68.48219436484972,301.12714918074715
Tanzania,0.3,184.18865620022243,68.25392038363356,300.1233920168113
Tanzania,0.301,183.57673375437452,68.02716317305669,299.12630433569234
Tanzania,0.302,182.96886377505538,67.80190766586111,298.13581988424966
Tanzania,0.303,182.3650061388341,67.57813899369657,297.15187328397167
Tanzania,0.304,181.7651212502195,67.35584248384887,296.1744000165901
Tanzania,0.305,181.16917003300566,67.13500365603298,295.2033364099783
Tanzania,0.306,180.5771139217867,66.91560821924857,294.2386196243248
Tanzania,0.307,179.98891485363757,66.69764206869728,293.28018763857784
Tanzania,0.308,179.40453525995693,66.48109128275995,292.3279792371539
Tanzania,0.309,178.82393805846837,66.26594212003256,291.3819339969042
Tanzania,0.31,178.24708664537653,66.05218101641955,290.44199227433353
Tanzania,0.311,177.67394488767437,65.83979458228315,289.50809519306557
Tanzania,0.312,177.10447711559848,65.62876959964763,288.58018463154934
Tanzania,0.313,176.53864811522917,65.41909301945707,287.65820321100125
Tanzania,0.314,175.97642312123162,65.21075195888554,286.74209428357767
Tanzania,0.315,175.41776780973564,65.0037336986986,285.8318019207727
Tanzania,0.316,174.8626482913504,64.79802568066476,284.92727090203607
Tanzania,0.317,174.31103110431144,64.59361550501598,284.0284467036069
Tanzania,0.318,173.762883207757,64.39049092795617,283.1352754875578
Tanzania,0.319,173.21817197513082,64.18863985921652,282.2477040910451
Tanzania,0.32,172.67686518770853,63.98805035965644,281.36568001576063
Tanzania,0.321,172.13893102824525,63.78871063890983,280.4891514175807
Tanzania,0.322,171.60433807474138,63.590609053074715,279.618067096408
Tanzania,0.323,171.07305529432423,63.39373410244602,278.7523764862025
Tanzania,0.324,170.54505203724298,63.198074429290315,277.89202964519563
Tanzania,0.325,170.02029803097454,63.003618815661724,277.0369772462874
Tanzania,0.326,169.4987633744378,62.810356181257845,276.1871705676177
Tanzania,0.327,168.98041853231413,62.61827558131516,275.3425614833131
Tanzania,0.328,168.4652343294717,62.42736620454285,274.50310245440056
Tanzania,0.329,167.95318194549156,62.2376173710944,273.6687465198887
Tanzania,0.33,167.4442329092931,62.04901853057595,272.83944728801026
Tanzania,0.331,166.93835909385717,61.861559260090814,272.01515892762353
Tanzania,0.332,166.43553271104435,61.67522926231945,271.1958361597692
Tanzania,0.333,165.9357263065067,61.49001836363381,270.3814342493796
Tanzania,0.334,165.4389127546908,61.30591651224569,269.5719089971359
Tanzania,0.335,164.94506525393052,61.122913776388216,268.76721673147284
Tanzania,0.336,164.45415732162715,60.94100034252993,267.96731430072435
Tanzania,0.337,163.9661627895155,60.76016651362035,267.17215906541065
Tanzania,0.338,163.481055799014,60.58040270736707,266.38170889066095
Tanzania,0.339,162.99881079665698,60.401699454542936,265.595922138771
Tanzania,0.34,162.51940252960802,60.224047397323716,264.8147576618923
Tanzania,0.341,162.0428060412514,60.047437287654134,264.03817479484866
Tanzania,0.342,161.56899666686178,59.87185998564347,263.2661333480801
Tanzania,0.343,161.09795002934905,59.69730645798852,262.49859360070957
Tanzania,0.34400000000000003,160.6296420350777,59.52376777642459,261.7355162937308
Tanzania,0.34500000000000003,160.16404886975863,59.35123511620306,260.9768626233142
Tanzania,0.34600000000000003,159.7011469944125,59.17969975459556,260.22259423422946
Tanzania,0.34700000000000003,159.24091314140267,59.0091530694238,259.47267321338154
Tanzania,0.34800000000000003,158.78332431053656,58.839586537615105,258.727062083458
Tanzania,0.34900000000000003,158.32835776523416,58.670991733782415,257.9857237966859
Tanzania,0.35000000000000003,157.87599102876206,58.50336032882876,257.24862172869535
Tanzania,0.35100000000000003,157.42620188053198,58.336684088575666,256.5157196724883
Tanzania,0.35200000000000004,156.9789683524623,58.17095487241495,255.78698183250964
Tanzania,0.35300000000000004,156.5342687254015,58.0061646319832,255.06237281881977
Tanzania,0.35400000000000004,156.0920815256122,57.84230540985892,254.3418576413655
Tanzania,0.35500000000000004,155.65238552131473,57.679369338281845,253.6254017043476
Tanzania,0.35600000000000004,155.21515971928852,57.51734863789339,252.91297080068364
Tanzania,0.357,154.78038336153145,57.35623561649878,252.2045311065641
Tanzania,0.358,154.34803592197412,57.196022667849334,251.5000491760989
Tanzania,0.359,153.91809710324995,57.03670227044586,250.79949193605404
Tanzania,0.36,153.4905468335187,56.87826698636128,250.10282668067612
Tanzania,0.361,153.06536526334273,56.720709460083256,249.4100210666022
Tanzania,0.362,152.64253276261528,56.56402241737584,248.7210431078547
Tanzania,0.363,152.2220299175392,56.408198664159954,248.03586117091845
Tanzania,0.364,151.80383752765587,56.25323108541228,247.35444396989948
Tanzania,0.365,151.38793660292254,56.09911264408237,246.6767605617627
Tanzania,0.366,150.97430836083805,55.9458363800275,246.0027803416486
Tanzania,0.367,150.56293422361506,55.79339540896473,245.3324730382654
Tanzania,0.368,150.15379581539872,55.64178292144035,244.6658087093571
Tanzania,0.369,149.74687495953043,55.49099218181587,244.002757737245
Tanzania,0.37,149.34215367585603,55.341016527270426,243.34329082444162
Tanzania,0.371,148.93961417807745,55.19184936681958,242.68737898933531
Tanzania,0.372,148.53923887114712,55.04348418034962,242.03499356194462
Tanzania,0.373,148.14101034870436,54.895914517667705,241.386106179741
Tanzania,0.374,147.74491139055274,54.749133997566986,240.7406887835385
Tanzania,0.375,147.35092496017793,54.60313630690682,240.09871361344904
Tanzania,0.376,146.95903420230513,54.4579151997076,239.46015320490267
Tanzania,0.377,146.56922244049528,54.313464496260096,238.82498038473045
Tanzania,0.378,146.1814731747797,54.169778082248854,238.19316826731057
Tanzania,0.379,145.79577007933173,54.02684990788934,237.5646902507741
Tanzania,0.38,145.41209700017558,53.8846739870791,236.93952001327204
Tanzania,0.381,145.03043795293104,53.743244396561806,236.31763150930027
Tanzania,0.382,144.65077712059355,53.602555275104876,235.69899896608223
Tanzania,0.383,144.27309885134915,53.46260082268944,235.08359688000886
Tanzania,0.384,143.89738765642377,53.32337529971369,234.47140001313386
Tanzania,0.385,143.52362820796552,53.184873026207924,233.8623833897231
Tanzania,0.386,143.15180533696042,53.04708838106234,233.2565222928585
Tanzania,0.387,142.78190403118015,52.91001580126628,232.653792261094
Tanzania,0.388,142.41390943316168,52.773649781159946,232.0541690851634
Tanzania,0.389,142.0478068382178,52.637984871696816,231.45762880473882
Tanzania,0.39,141.68358169247878,52.50301567971809,230.86414770523947
Tanzania,0.391,141.3212195909635,52.368736867238,230.273702314689
Tanzania,0.392,140.96070627568042,52.235143150739944,229.68626940062092
